name,threelett,area,pop,pwpd,pwlogpd,popdens,gamma
Norway,NOR,625217.109375,4432577.0,256.089111328125,4.416253566741943,7.089660429208403,0.0
North Korea,PRK,120540.0,23526660.0,545.5867919921875,5.7972612380981445,195.1772025883524,0.0
Nigeria,NGA,923770.0,176823600.0,873.4432373046875,5.884652137756348,191.4151791030235,0.0
Niger,NER,1267000.0,20341552.0,144.99896240234375,4.345586776733398,16.05489502762431,0.0
Nicaragua,NIC,130370.0,5915570.5,317.8609313964844,4.804382801055908,45.37524353762369,0.0
New Zealand,NZL,267710.0,3400190.5,303.16326904296875,4.7452826499938965,12.701021627880916,0.0
New Zealand,NIU,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,COK,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,NLD,41540.0,16389847.0,931.9818115234375,6.541313171386719,394.5557775637939,0.0
Netherlands,ABW,180.0,0.0,0.0,0.0,0.0,0.0
Netherlands,CUW,444.0,142750.765625,599.4695434570312,6.396045207977295,321.51073338963965,0.0
Nepal,NPL,147180.0,29013896.0,991.8040771484375,6.132786750793457,197.13205598586765,0.0
Nauru,NRU,20.0,0.0,0.0,0.0,0.0,0.0
Namibia,NAM,824290.0,2138468.0,118.28202819824219,3.3604655265808105,2.594315107547101,0.0
Mozambique,MOZ,799380.0,27545130.0,369.3516845703125,4.43575382232666,34.458117541094346,0.0
Morocco,MAR,446550.0,29995540.0,535.730712890625,5.451692581176758,67.17173888702273,0.0
Western Sahara,SAH,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,MNE,13810.0,552061.875,66.33350372314453,4.016121864318848,39.97551593048516,0.0
Mongolia,MNG,1564120.0,2965816.0,241.07864379882812,3.505324363708496,1.8961563051428278,0.0
Moldova,MDA,33850.0,4201594.0,210.43348693847656,5.010878562927246,124.12389955686854,0.0
Monaco,MCO,2.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,1964380.0,122987824.0,1942.963623046875,6.19103479385376,62.608977896333705,0.0
Mauritius,MUS,2040.0,978729.0,622.9742431640625,6.408654689788818,479.7691176470588,0.0
Mauritania,MRT,1030700.0,3688100.0,275.9287109375,3.645688533782959,3.5782477927622005,0.0
Malta,MLT,320.0,263300.90625,1303.3514404296875,7.172694206237793,822.81533203125,0.0
Mali,MLI,1240190.0,17651868.0,455.87261962890625,4.317229270935059,14.233196526338705,0.0
Maldives,MDV,300.0,0.0,0.0,0.0,0.0,0.0
Malaysia,MYS,330345.0,25258516.0,1078.634521484375,5.818188667297363,76.46102105374683,0.0
Malawi,MWI,118480.0,16867518.0,334.03717041015625,5.495847702026367,142.3659520594193,0.0
Madagascar,MDG,587295.0,23224188.0,359.306884765625,4.4799418449401855,39.54433121344469,0.0
Macedonia,MKD,25710.0,2010521.0,182.50381469726562,4.796022415161133,78.19996110462854,0.0
Luxembourg,LUX,2590.0,576518.625,341.73883056640625,5.680603504180908,222.5940637065637,0.0
Lithuania,LTU,65286.0009765625,2721256.25,188.8076171875,4.439456939697266,41.682078995417776,0.0
Liechtenstein,LIE,160.0,0.0,0.0,0.0,0.0,0.0
Libya,LBY,1759540.0,6076549.0,224.9295196533203,3.583941698074341,3.4534872750832606,0.0
Liberia,LBR,111370.0,3947629.25,328.4508361816406,4.5361104011535645,35.44607389781808,0.0
Lesotho,LSO,30360.0,1823187.5,134.58969116210938,4.4629621505737305,60.05228919631094,0.0
Lebanon,LBN,10450.0,4670693.5,1870.1983642578125,6.907855033874512,446.9563157894737,0.0
Latvia,LVA,64490.0,1781113.5,261.9443054199219,4.320732116699219,27.618444720111647,0.0
Laos,LAO,236800.0,7125346.5,119.5541000366211,4.013628959655762,30.090145692567567,0.0
Kyrgyzstan,KGZ,199949.00390625,6704192.0,378.5968017578125,4.654271602630615,33.52950937001612,0.0
Kuwait,KWT,17820.0,1748283.375,369.26055908203125,5.310200214385986,98.1079335016835,0.0
Kosovo,KOS,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,KIR,810.0,44070.51953125,1486.9952392578125,6.946905612945557,54.408048804012346,0.0
Kenya,KEN,580370.0,45209848.0,659.8457641601562,5.685575485229492,77.89832003721764,0.0
Kazakhstan,KAZ,2724901.875,17627560.0,206.14291381835938,3.4727509021759033,6.469062303390283,0.0
Jordan,JOR,89320.0,7790825.0,1177.141845703125,6.554032802581787,87.2237460815047,0.0
Japan,JPN,377971.015625,109617336.0,2701.359375,6.947838306427002,290.0151902355277,0.0
Jamaica,JAM,10990.0,2136060.0,328.0774841308594,5.619420528411865,194.36396724294812,0.0
Italy,ITA,301340.0,54887240.0,811.1668090820312,6.003892421722412,182.1438906218889,0.0
Israel,ISR,22070.0,7607165.5,1760.441650390625,7.004181861877441,344.68352967829634,0.0
Israel,PSX,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,70280.0,3912338.25,407.50372314453125,4.906656742095947,55.667874928856,0.0
Iraq,IRQ,435051.9921875,35992432.0,667.69384765625,5.58346700668335,82.7313347515666,0.0
Iran,IRN,1745150.0,78628200.0,524.5953979492188,4.931510925292969,45.055267455519584,0.0
Indonesia,IDN,1913580.0,232392496.0,1686.26708984375,6.343765735626221,121.44383616049498,0.0
India,IND,3287259.0625,1291301376.0,1469.82177734375,6.548530578613281,392.8200824604161,0.0
Iceland,ISL,103000.0,287141.96875,163.0460968017578,4.089467525482178,2.7877861043689323,0.0
Hungary,HUN,93030.0,9720598.0,457.1838073730469,5.241632461547852,104.48885305815328,0.0
Honduras,HND,112490.0,7733777.0,207.8936767578125,4.896962642669678,68.75079562627789,0.0
Haiti,HTI,27750.0,7375970.5,388.77972412109375,5.860546588897705,265.80073873873874,0.0
Guyana,GUY,214970.0,424816.40625,50.29104232788086,2.9324123859405518,1.9761660057217285,0.0
Guinea-Bissau,GNB,36130.0,1943381.75,367.8328857421875,4.845829486846924,53.78858981455854,0.0
Guinea,GIN,245860.0,12454509.0,777.688720703125,4.781208038330078,50.65691450418937,0.0
Guatemala,GTM,108890.0,16199893.0,649.3147583007812,5.746007442474365,148.77300945908715,0.0
Grenada,GRD,340.0,91377.0234375,302.4876403808594,5.712040424346924,268.7559512867647,0.0
Greece,GRC,131960.0,8100608.0,667.1864013671875,5.435962200164795,61.38684449833283,0.0
Ghana,GHA,238540.0,27714384.0,1103.7904052734375,5.768773555755615,116.183382241972,0.0
Germany,DEU,357408.984375,80918760.0,637.1365966796875,5.958360195159912,226.40382177717885,0.0
Georgia,GEO,69700.0,3979987.0,484.3846740722656,5.049168586730957,57.10167862266858,0.0
Gambia,GMB,11300.0,1552771.75,1107.764892578125,6.195777893066406,137.41342920353983,0.0
Gabon,GAB,267670.0,1498141.0,98.30352783203125,2.9439268112182617,5.596970149811335,0.0
France,FRA,549086.9921875,63698472.0,1449.8829345703125,5.781864166259766,116.00797852856165,0.0
France,SPM,0.0,0.0,0.0,0.0,0.0,0.0
France,WLF,0.0,0.0,0.0,0.0,0.0,0.0
France,MAF,54.4,0.0,0.0,0.0,0.0,0.0
France,BLM,0.0,0.0,0.0,0.0,0.0,0.0
France,PYF,4000.0,173845.203125,327.21099853515625,5.547050952911377,43.46130078125,0.0
France,NCL,18580.0,152401.890625,57.17092514038086,3.314664602279663,8.202469893702906,0.0
France,ATF,0.0,0.0,0.0,0.0,0.0,0.0
